ID,Article,Authors,Published_Year,Tag,Link
40101671,Energy conservation education intervention for people with end-stage kidney disease receiving haemodialysis (EVEREST): A two-arm parallel group study.,"['Sharma S', 'Alexander KE', 'Green T', 'Wu ML', 'Bonner A.']",2025,Int J Nurs Stud.,https://pubmed.ncbi.nlm.nih.gov/40101671/
40101606,"Incorporation of triapine (T) to cisplatin chemoradiation (CRT) for locally advanced cervical and vaginal cancer: Results from NRG-GY006, a phase III randomized trial.","['Leath CA 3rd', 'Deng W', 'Mell LK', 'Richardson DL', 'Walker JL', 'Holman LL', 'Lea JS', 'Amarnath SR', 'Santos-Reyes LJ', 'Arend RC', 'Mayadev J', 'Jegadeesh N', 'DiSilvestro P', 'Chon HS', 'Ghamande SA', 'Gao L', 'Albuquerque K', 'Chino JP', 'Donnelly E', 'Feddock JM', 'Lowenstein J', 'Quick AM', 'Kunos CM', 'MacKay H', 'Aghajanian C', 'Monk BJ.']",2025,Gynecol Oncol.,https://pubmed.ncbi.nlm.nih.gov/40101606/
40101592,Assessing the impact of volatile organic compounds on cardiovascular health: Insights from the National Health and Nutrition Examination Survey 2011-2020.,"['Wang L', 'Du J', 'Wu X', 'Gan Z.']",2025,Ecotoxicol Environ Saf.,https://pubmed.ncbi.nlm.nih.gov/40101592/
40101590,Association between endocrine disrupting chemicals exposure and diabetic kidney disease in adults: A national cross-sectional NHANES study.,"['Li X', 'Ye X', 'Xu L', 'Chen H.']",2025,Ecotoxicol Environ Saf.,https://pubmed.ncbi.nlm.nih.gov/40101590/
40101587,Two concurrent mechanisms are responsible for the INa increase produced by dapagliflozin and empagliflozin in healthy and heart failure cardiomyocytes.,"['Rapún J', 'Pérez-Martín S', 'Cámara-Checa A', 'San José G', 'Núñez-Fernández R', 'Crespo-García T', 'Hoban A', 'Rubio-Alarcón M', 'Martínez-Blanco E', 'Tamargo J', 'Díez-Guerra FJ', 'López B', 'Gómez R', 'González A', 'Delpón E', 'Caballero R.']",2025,Biomed Pharmacother.,https://pubmed.ncbi.nlm.nih.gov/40101587/
40101533,Interleukin-35 inhibits NETs to ameliorate Th17/Treg immune imbalance during the exacerbation of cigarette smoke exposed-asthma via gp130/STAT3/ferroptosis axis.,"['Tao P', 'Su B', 'Mao X', 'Lin Y', 'Zheng L', 'Zou X', 'Yang H', 'Liu J', 'Li H.']",2025,Redox Biol.,https://pubmed.ncbi.nlm.nih.gov/40101533/
40101437,Prognostic prediction for newly diagnosed patients with idiopathic interstitial pneumonia: JIPS Registry (NEJ030).,"['Okuda R', 'Ogura T', 'Hisata S', 'Baba T', 'Kondoh Y', 'Suda T', 'Johkoh T', 'Iwasawa T', 'Tomioka H', 'Bando M', 'Azuma A', 'Inoue Y', 'Ishikawa N', 'Arai N', 'Takihara T', 'Hamaguchi M', 'Arai T', 'Nakamura Y', 'Miyamoto A', 'Tomii K', 'Miyazaki Y', 'Chiba H', 'Ishii H', 'Hamada N', 'Terasaki Y', 'Fukuoka J', 'Sakai F', 'Egashira R', 'Fujimoto K', 'Sumikawa H', 'Suzuki T', 'Sakamoto S', 'Nishioka Y', 'Hattori N', 'Hashimoto N', 'Morita S', 'Ichihara N', 'Miyata H', 'Hagiwara K', 'Kobayashi K', 'Nukiwa T; JIPS registry collaborators.']",2025,Respir Investig.,https://pubmed.ncbi.nlm.nih.gov/40101437/
40101388,"Safety, reactogenicity, and immunogenicity of MTBVAC in infants: a phase 2a randomised, double-blind, dose-defining trial in a TB endemic setting.","['Tameris M', 'Rozot V', 'Imbratta C', 'Geldenhuys H', 'Mendelsohn SC', 'Kany Luabeya AK', 'Shenje J', 'Tredoux N', 'Fisher M', 'Mulenga H', 'Bilek N', 'Young C', 'Veldsman A', 'Botes N', 'Thole J', 'Fritzell B', 'Mukherjee R', 'Jelsbak IM', 'Rodriguez E', 'Puentes E', 'Doce J', 'Marinova D', 'Gonzalo-Asensio J', 'Aguilo N', 'Martin C', 'Scriba TJ', 'Hatherill M; MTBVAC 202 study team.']",2025,EBioMedicine.,https://pubmed.ncbi.nlm.nih.gov/40101388/
40101387,Next-generation diagnostics of bloodstream infections enabled by rapid whole-genome sequencing of bacterial cells purified from blood cultures.,"['Di Pilato V', 'Bonaiuto C', 'Morecchiato F', 'Antonelli A', 'Giani T', 'Rossolini GM.']",2025,EBioMedicine.,https://pubmed.ncbi.nlm.nih.gov/40101387/
40101229,Cell Type-Specific Studies of Human Tissue for Investigation of the Molecular Cell Biology of Late-Onset Neurodegenerative Disease.,"['Mätlik K', 'Pressl C', 'Heintz N.']",2025,Annu Rev Neurosci.,https://pubmed.ncbi.nlm.nih.gov/40101229/
40101186,A Swedish genome-wide haplotype association analysis identifies novel candidate loci associated with endometrial cancer risk.,"['Barnekow E', 'Liu W', 'Andersson E', 'Wang X', 'Helgadottir HT', 'Thutkawkorapin J', 'Barilla S', 'Vermani L', 'Mints M', 'Tham E', 'Fasching PA', 'Lambrechts D', 'Amant F', 'Spurdle AB', 'Hall P', ""O'Mara TA"", 'Margolin S', 'Lindblom A.']",2025,PLoS One.,https://pubmed.ncbi.nlm.nih.gov/40101186/
40101161,"From postsynaptic neurons to astrocytes: the link between glutamate metabolism, Alzheimer's disease and Parkinson's disease.","['Liu FW', 'Zhang XR', 'Cong YF', 'Liu YM', 'Zhang HT', 'Hou XQ.']",2025,Rev Neurosci.,https://pubmed.ncbi.nlm.nih.gov/40101161/
40101158,Single Cell Expression Analysis of Ductal Carcinoma in Situ Identifies Complex Genotypic-Phenotypic Relationships Altering Epithelial Composition.,"['Qin X', 'Strand SH', 'Lee MR', 'Saraswathibhatla A', 'van IJzendoorn DGP', 'Zhu C', 'Vennam S', 'Varma S', 'Hall A', 'Factor RE', 'King L', 'Simpson L', 'Luo X', 'Colditz GA', 'Jiang S', 'Chaudhuri O', 'Hwang ES', 'Marks JR', 'Owzar K', 'West RB.']",2025,Cancer Res.,https://pubmed.ncbi.nlm.nih.gov/40101158/
40101148,The Role and Regulation of Intramuscular Sex Hormones in Skeletal Muscle: A Systematic Review.,"['Engman V', 'Critchlow AJ', 'Laakkonen EK', 'Hansen M', 'Mason S', 'Lamon S.']",2025,J Clin Endocrinol Metab.,https://pubmed.ncbi.nlm.nih.gov/40101148/
40101144,Enhanced α2-3 linked sialylation determines the extended half-life of CHO-rVWF.,"['Byrne C', 'Ward S', ""O'Sullivan JM"", 'Chan Kwo Chion A', 'Lopes P', 'Baci B', 'Dowd C', 'Jordan D', 'Baker RI', 'Preston R', 'Monopoli M', 'Turecek PL', 'Kotsias M', 'Cheeseman J', 'Moran A', 'Gardner RA', 'Spencer DIR', 'Atiq F', ""O'Donnell JS.""]",2025,Blood.,https://pubmed.ncbi.nlm.nih.gov/40101144/
40101143,STAT1-mediated interferon signatures associate with preclinical JAK-inhibitor sensitivity in T-cell acute lymphoblastic leukemia.,"['Xu J', 'Sussman JH', 'Yang A', 'Yoshimura S', 'Hu J', 'Chen C', 'Vincent TL', 'Bandyopadhyay S', 'Li EY', 'Lim TL', 'Elghawy O', 'Barsouk A', 'Karanfilovski D', 'Wald SL', 'Chen GM', 'Wu DW', 'Newman H', 'Li A', 'Sun Y', 'Chen CH', 'Bernt KM', 'Wood BL', 'Winter SS', 'Dunsmore KP', 'Raetz EA', 'Devidas M', 'Pounds SB', 'Loh ML', 'Hunger SP', 'Chiang M', 'Diorio C', 'Giacomo DD', 'Pölönen P', 'Mullighan CG', 'Yang JJ', 'Tan K', 'Teachey DT.']",2025,Blood.,https://pubmed.ncbi.nlm.nih.gov/40101143/
40101138,Prognostic Biomarkers in MCL: Insights from the SHINE Trial on the impact of MCL35 score and TP53 Mutation Status.,"['Freeman CL', 'Srinivasan S', 'Hodkinson B', 'Deshpande S', 'Henninger T', 'Boyle M', 'Wang ML', 'Dreyling M', 'Scott DW.']",2025,Blood.,https://pubmed.ncbi.nlm.nih.gov/40101138/
40101136,Considerations on the Dose and Schedule of Tyrosine Kinase Inhibitors for Chronic Myeloid Leukemia: Does Dose Matter?,"['Dalgetty M', 'Cortes J.']",2025,Blood.,https://pubmed.ncbi.nlm.nih.gov/40101136/
40101134,Cerebrospinal fluid biomarkers of neuroinflammation and postoperative neurocognitive disorders in patients undergoing orthopedic surgery.,"['Feng H', 'Liu Y', 'Wang X', 'Wang C', 'Wang T.']",2025,Int J Surg.,https://pubmed.ncbi.nlm.nih.gov/40101134/
40101131,"Association of chronic musculoskeletal pain, APOE Ɛ4 genotype, and analgesics with the risk of dementia: a population-based prospective cohort study.","['Zhang Y', 'Feng J', 'Yang H', 'Li S.']",2025,Int J Surg.,https://pubmed.ncbi.nlm.nih.gov/40101131/
40101113,Leveraging artificial intelligence for neoantigen prediction.,"['Zeng J', 'Lin Z', 'Zhang X', 'Zheng T', 'Xu H', 'Liu T.']",2025,Cancer Res.,https://pubmed.ncbi.nlm.nih.gov/40101113/
40101098,Elucidating the multi-target pharmacological mechanism of Xiaoyandina for the treatment of hepatitis C virus based on bioinformatics and cyberpharmacology studies.,"['Dilimulati D', 'Nueraihemaiti N', 'Hailati S', 'Han M', 'Abudurousuli K', 'Maihemuti N', 'Baishan A', 'Aikebaier A', 'Abulizi M', 'Zhou W.']",2025,Medicine (Baltimore).,https://pubmed.ncbi.nlm.nih.gov/40101098/
40101097,Causal associations of self-reported walking pace with respiratory diseases: A Mendelian randomization analysis.,"['Huang C', 'Ding Y', 'Xu S', 'Chen R', 'Jiang T', 'Zeng B', 'Bao M', 'He B', 'Li S', 'Fu Q.']",2025,Medicine (Baltimore).,https://pubmed.ncbi.nlm.nih.gov/40101097/
40101081,Fatty acids and colorectal cancer: Insights from Mendelian randomization.,"['Jiang D', 'Yang W', 'Zhang Y.']",2025,Medicine (Baltimore).,https://pubmed.ncbi.nlm.nih.gov/40101081/
40101052,Pharmacological treatment of hypertriglyceridemia-induced acute pancreatitis during pregnancy: A case report and literature review.,"['Liu P', 'Zhao P', 'Zhao T', 'Yu L.']",2025,Medicine (Baltimore).,https://pubmed.ncbi.nlm.nih.gov/40101052/
40101024,Association between cardiometabolic index (CMI) and suicidal ideation: A cross-sectional analysis of NHANES 2005 to 2018 data.,"['Qing G', 'Zhou Y', 'Ren Y', 'He H', 'Luan J', 'Yang G', 'Wei B.']",2025,Medicine (Baltimore).,https://pubmed.ncbi.nlm.nih.gov/40101024/
40101022,"The global, regional, and national burdens of dementia in 204 countries and territories from 1990 to 2021: A trend analysis based on the Global Burden of Disease Study 2021.","['Zhong S', 'Xiao C', 'Li R', 'Lan Y', 'Gong C', 'Feng C', 'Qi H', 'Lin Y', 'Qin C.']",2025,Medicine (Baltimore).,https://pubmed.ncbi.nlm.nih.gov/40101022/
40100982,Early Fasting Serum Glucose or Weight Reduction With Tirzepatide and Metabolic Outcomes in People With Type 2 Diabetes: A Post Hoc Analysis of the SURPASS Trials.,"['Giorgino F', 'Lingvay I', 'Van Gaal LF', 'Sharma P', 'Rodríguez Á', 'Kiljański J', 'Torcello-Gómez A', 'Levine JA.']",2025,Diabetes Care.,https://pubmed.ncbi.nlm.nih.gov/40100982/
40100964,Metformin-induced E6/E7 inhibition prevents HPV-positive cancer progression through p53 reactivation.,"['Zhang R', 'Hou F', 'Gan J', 'Zhang L', 'Yang D', 'Yang F', 'Xia X', 'Chen Q', 'Bian C', 'Feng X.']",2025,Anticancer Drugs.,https://pubmed.ncbi.nlm.nih.gov/40100964/
40100956,The kinase PLK1 promotes Hedgehog signaling-dependent resistance to the antiandrogen enzalutamide in metastatic prostate cancer.,"['Zhang Q', 'Peng J', 'Zhang Y', 'Liu J', 'He D', 'Zhao Y', 'Wang X', 'Li C', 'Kong Y', 'Wang R', 'Mao F', 'Wang C', 'Wang Q', 'Zhang M', 'Wang J', 'Yang HS', 'Liu X.']",2025,Sci Signal.,https://pubmed.ncbi.nlm.nih.gov/40100956/
40100944,Resmetirom: the first approved therapy for treating metabolic dysfunction associated steatohepatitis.,"['Bhushan S', 'Sohal A', 'Noureddin M', 'Kowdley KV.']",2025,Expert Opin Pharmacother.,https://pubmed.ncbi.nlm.nih.gov/40100944/
40100943,Prognosis and Risk Stratification in Dilated Cardiomyopathy With LVEF≤35%: Cardiac MRI Insights for Better Outcomes.,"['Zhou D', 'Zhu L', 'Li S', 'Wu W', 'Zhuang B', 'Xu J', 'Yang W', 'He J', 'Wang Y', 'Zhang Y', 'Liu G', 'Sun X', 'Zhang Q', 'Teng Z', 'Sirajuddin A', 'Arai AE', 'Zhao S', 'Lu M.']",2025,Circ Cardiovasc Imaging.,https://pubmed.ncbi.nlm.nih.gov/40100943/
40100939,Disrupted Minor Intron Splicing Activates Reductive Carboxylation-mediated Lipogenesis to Drive Metabolic Dysfunction-associated Steatotic Liver Disease Progression.,"['Fu Y', 'Peng X', 'Song H', 'Li X', 'Zhi Y', 'Tang J', 'Liu Y', 'Chen D', 'Li W', 'Zhang J', 'Ma J', 'He M', 'Mao Y', 'Zhao XY.']",2025,J Clin Invest.,https://pubmed.ncbi.nlm.nih.gov/40100939/
40100934,"Randomised, double-blind study to evaluate the efficacy of rituximab in the treatment of idiopathic membranous nephropathy: A clinical trial protocol.","['Shimizu S', 'Tanaka A', 'Matsuyama N', 'Kinoshita F', 'Furuhashi K', 'Maruyama S; PRIME Study Group.']",2025,PLoS One.,https://pubmed.ncbi.nlm.nih.gov/40100934/
40100929,Time-of-day dependent promotion of keratinocyte differentiation by Cinnamomum cassia bark extract through the p38 MAPK Pathway.,"['Yeom M', 'Jeon K', 'Ryu DH', 'Park D', 'Jung E.']",2025,PLoS One.,https://pubmed.ncbi.nlm.nih.gov/40100929/
40100923,Absence of intracellular lipolytic inhibitor G0S2 enhances intravascular triglyceride clearance and abolishes diet-induced hypertriglyceridemia.,"['Chen Y', 'Johnson SM', 'Burr SD', 'Povero D', 'Anderson AM', 'McMahon CE', 'Liu J.']",2025,J Clin Invest.,https://pubmed.ncbi.nlm.nih.gov/40100923/
40100917,Parthenolide regulates microglial and astrocyte function in primary cultures from ALS mice and has neuroprotective effects on primary motor neurons.,"['Thau-Habermann N', 'Gschwendtberger T', 'Bodemer C', 'Petri S.']",2025,PLoS One.,https://pubmed.ncbi.nlm.nih.gov/40100917/
40100908,"The mechanisms of manual therapy: A living review of systematic, narrative, and scoping reviews.","['Keter DL', 'Bialosky JE', 'Brochetti K', 'Courtney CA', 'Funabashi M', 'Karas S', 'Learman K', 'Cook CE.']",2025,PLoS One.,https://pubmed.ncbi.nlm.nih.gov/40100908/
40100868,Machine learning for predicting metabolic-associated fatty liver disease including NHHR: a cross-sectional NHANES study.,"['Lin L', 'Xie Y', 'Lin Z', 'Lin C', 'Yang Y.']",2025,PLoS One.,https://pubmed.ncbi.nlm.nih.gov/40100868/
40100842,"Discovery of a novel Betacoronavirus 1, cpCoV, in goats in China: The new risk of cross-species transmission.","['Mao L', 'Cai X', 'Li J', 'Li X', 'Li S', 'Li W', 'Lu H', 'Dong Y', 'Zhai J', 'Xu X', 'Li B.']",2025,PLoS Pathog.,https://pubmed.ncbi.nlm.nih.gov/40100842/
40100806,MEOX1-mediated transcriptional regulation of circABHD3 exacerbates hepatic fibrosis through promoting m6A/YTHDF2-dependent YPEL3 mRNA decay to activate β-catenin signaling.,"['Chen L', 'Yang H', 'Wang J', 'Zhang H', 'Fu K', 'Yan Y', 'Liu Z.']",2025,PLoS Genet.,https://pubmed.ncbi.nlm.nih.gov/40100806/
40100796,Discovery of a Potent SARM1 Base-Exchange Inhibitor with In Vivo Efficacy.,"['Giroud M', 'Kuhn B', 'Steiner S', 'Westwood P', 'Mendel M', 'Mani A', 'Pinard E', 'Haap W', 'Grether U', 'Caramenti P', 'Rombach D', 'Zambaldo C', 'Ritter M', 'Schmid P', 'Gasser C', 'Aregger N', 'Séchet N', 'Topp A', 'Bilyard M', 'Malnight-Alvarez A', 'Plitzko I', 'Hilbert M', 'Kalayil S', 'Burger D', 'Bonardi C', 'Saal W', 'Haider A', 'Wittwer MB', 'Brigo A', 'Benz J', 'Keaney J.']",2025,J Med Chem.,https://pubmed.ncbi.nlm.nih.gov/40100796/
40100793,The end of the genetic paradigm of cancer.,"['Huang S', 'Soto AM', 'Sonnenschein C.']",2025,PLoS Biol.,https://pubmed.ncbi.nlm.nih.gov/40100793/
40100750,Effect of SGLT2i on kidney outcomes of individuals with type2 diabetes according to blood pressure levels.,"['Jimba T', 'Kaneko H', 'Suzuki Y', 'Okada A', 'Azegami T', 'Ko T', 'Fujiu K', 'Morita H', 'Takeda N', 'Hayashi K', 'Yokoo T', 'Node K', 'Komuro I', 'Yasunaga H', 'Nangaku M', 'Takeda N.']",2025,Eur J Prev Cardiol.,https://pubmed.ncbi.nlm.nih.gov/40100750/
40100636,Hair cell apoptosis and deafness in Tmc1 mutations.,"['Beurg M', 'Konrad DE', 'Fettiplace R.']",2025,Proc Natl Acad Sci U S A.,https://pubmed.ncbi.nlm.nih.gov/40100636/
40100634,Cryo-EM structures reveal the acetylation process of piccolo NuA4.,"['Wang L', 'Zhang H', 'Jia Q', 'Li W', 'Yang C', 'Ma L', 'Li M', 'Lu Y', 'Zhu H', 'Zhu P.']",2025,Proc Natl Acad Sci U S A.,https://pubmed.ncbi.nlm.nih.gov/40100634/
40100633,Polymorphic transposable elements contribute to variation in recombination landscapes.,"['Huang Y', 'Gao ZY', 'Ly K', 'Lin L', 'Lambooij JP', 'King EG', 'Janssen A', 'Wei KH', 'Lee YCG.']",2025,Proc Natl Acad Sci U S A.,https://pubmed.ncbi.nlm.nih.gov/40100633/
40100632,A splendid molecular factory: De- and reconstruction of the mammalian respiratory chain.,"['Rimle L', 'Phillips BP', 'Codo Costa Barra IM', 'Arnold N', 'Hennebert C', 'Meier T', 'von Ballmoos C.']",2025,Proc Natl Acad Sci U S A.,https://pubmed.ncbi.nlm.nih.gov/40100632/
40100626,"Connectional axis of individual functional variability: Patterns, structural correlates, and relevance for development and cognition.","['Yang H', 'Wu G', 'Li Y', 'Xu X', 'Cong J', 'Xu H', 'Ma Y', 'Li Y', 'Chen R', 'Pines A', 'Xu T', 'Sydnor VJ', 'Satterthwaite TD', 'Cui Z.']",2025,Proc Natl Acad Sci U S A.,https://pubmed.ncbi.nlm.nih.gov/40100626/
40100625,Cell-matrix feedback controls stretch-induced cellular memory and fibroblast activation.,"['Hong Y', 'Peng X', 'Yu H', 'Jafari M', 'Shakiba D', 'Huang Y', 'Qu C', 'Melika EE', 'Tawadros AK', 'Mujahid A', 'Huang YY', 'Sandler JA', 'Pryse KM', 'Sacks JM', 'Elson EL', 'Genin GM', 'Alisafaei F.']",2025,Proc Natl Acad Sci U S A.,https://pubmed.ncbi.nlm.nih.gov/40100625/
40100623,Deficiency in platelet 12-lipoxygenase exacerbates inflammation and disease severity during SARS-CoV-2 infection.,"['Dos S P Andrade AC', 'Lacasse E', 'Dubuc I', 'Gudimard L', 'Gravel A', 'Puhm F', 'Campolina-Silva G', 'Queiroz-Junior C', 'Allaeys I', 'Prunier J', 'Azeggouar Wallen O', 'Dumais É', 'Belleannée C', 'Droit A', 'Flamand N', 'Boilard É', 'Flamand L.']",2025,Proc Natl Acad Sci U S A.,https://pubmed.ncbi.nlm.nih.gov/40100623/
40100622,ACOD1-mediated lysosomal membrane permeabilization contributes to Mycobacterium tuberculosis-induced macrophage death.,"['Yang Z', 'Zhang L', 'Ottavi S', 'Geri JB', 'Perkowski A', 'Jiang X', 'Pfau D', 'Bryk R', 'Aubé J', 'Zimmerman M', 'Dartois V', 'Nathan C.']",2025,Proc Natl Acad Sci U S A.,https://pubmed.ncbi.nlm.nih.gov/40100622/
40100618,Risk of Severe COVID-19 in Four Immunocompromised Populations: A French Expert Perspective.,"['Loubet P', 'Benotmane I', 'Fourati S', 'Malard F', 'Vuotto F', 'Blanchard E', 'Raffi F', 'Nguyen S', 'de Prost N', 'Avouac J.']",2025,Infect Dis Ther.,https://pubmed.ncbi.nlm.nih.gov/40100618/
40100584,Sex Differences in Obesity and Its Treatment.,"['Ghanta A', 'Wilson E', 'Chao AM.']",2025,Curr Psychiatry Rep.,https://pubmed.ncbi.nlm.nih.gov/40100584/
40100542,Biomedical data and AI.,"['Xu H', 'Zhou S', 'Zhu Z', 'Vitelli V', 'Chen L', 'Dai Z', 'Yang N', 'Lai L', 'Yang S', 'Ovchinnikov S', 'Qiao Z', 'Liu S', 'Song C', 'Pei J', 'Wen H', 'Feng J', 'Zhang Y', 'Xie Z', 'Liu YY', 'Li Z', 'Jin F', 'Li H', 'Lotfollahi M', 'Zhang X', 'Yang G', 'Zhang S', 'Gao G', 'Li P', 'Liu Q', 'Han JJ.']",2025,Sci China Life Sci.,https://pubmed.ncbi.nlm.nih.gov/40100542/
40100530,Insomnia accelerates the epigenetic clocks in older adults.,"['Rivero-Segura NA', 'Cuartas JDR', 'Garcia-delaTorre P', 'Sanchez-Garcia S', 'Ramirez-Aldana R', 'Gomez-Verjan JC.']",2025,Geroscience.,https://pubmed.ncbi.nlm.nih.gov/40100530/
40100514,Oculomics approaches using retinal imaging to predict mental health disorders: a systematic review and meta-analysis.,"['Kim HK', 'Yoo TK.']",2025,Int Ophthalmol.,https://pubmed.ncbi.nlm.nih.gov/40100514/
40100495,"Targeting ""don't eat me"" signal: breast cancer immunotherapy.","['Gao Y', 'Zhang X', 'Ding M', 'Fu Z', 'Zhong L.']",2025,Breast Cancer Res Treat.,https://pubmed.ncbi.nlm.nih.gov/40100495/
40100484,Drug repositioning as a promising approach for the eradication of emerging and re-emerging viral agents.,"['Almulhim M', 'Ghasemian A', 'Memariani M', 'Karami F', 'Yassen ASA', 'Alexiou A', 'Papadakis M', 'Batiha GE.']",2025,Mol Divers.,https://pubmed.ncbi.nlm.nih.gov/40100484/
40100417,Targeting ferroptosis for the treatment of female reproductive system disorders.,"['Ye R', 'Mao YM', 'Fei YR', 'Shang Y', 'Zhang T', 'Zhang ZZ', 'Liu YL', 'Li JY', 'Chen SL', 'He YB.']",2025,J Mol Med (Berl).,https://pubmed.ncbi.nlm.nih.gov/40100417/
40100323,Reactivation of CTLA4-expressing T cells Accelerates Resolution of Lung Fibrosis in a Humanized Mouse Model.,"['Yadav S', 'Anbalagan M', 'Khatun S', 'Prabhakaran D', 'Manges J', 'Matsunaga Y', 'McLachlan JB', 'Lasky JA', 'Kolls J', 'Thannickal VJ.']",2025,J Clin Invest.,https://pubmed.ncbi.nlm.nih.gov/40100323/
40100312,Circulating metabolite signatures indicate differential gut-liver crosstalk in lean and obese MASLD.,"['Haag M', 'Winter S', 'Kemas AM', 'Tevini J', 'Feldman A', 'Eder SK', 'Felder TK', 'Datz C', 'Paulweber B', 'Liebisch G', 'Burk O', 'Lauschke VM', 'Aigner E', 'Schwab M.']",2025,JCI Insight.,https://pubmed.ncbi.nlm.nih.gov/40100312/
40100309,"Targeting PACAP: Beyond Migraine to Cluster, Menstrual, and Post-traumatic Headaches.","['Pellesi L', 'Chalmer MA', 'Guo S', 'Do TP', 'Xiao Z', 'Martelletti P.']",2025,Adv Ther.,https://pubmed.ncbi.nlm.nih.gov/40100309/
40100301,Gene-environment interaction modifies the association between hyperinsulinemia and serum urate levels through SLC22A12.,"['Fujii W', 'Yamazaki O', 'Hirohama D', 'Kaseda K', 'Kuribayashi-Okuma E', 'Tsuji M', 'Hosoyamada M', 'Kochi Y', 'Shibata S.']",2025,J Clin Invest.,https://pubmed.ncbi.nlm.nih.gov/40100301/
40100299,The Current Status and Future Prospects of Intra-articular Injection Therapy for Hip Osteoarthritis: A Review.,"['Li L', 'Dou X', 'Song X', 'Wang F.']",2025,Curr Pain Headache Rep.,https://pubmed.ncbi.nlm.nih.gov/40100299/
